Company URL,Company Name,Company Description,Company Website,Founder Name,Founder LinkedIn,Founder Title
https://www.ycombinator.com/companies/lumari,Lumari,"AI internal software builder for non-technical teams. Founded in 2025 by Sam Lamba and Eshani Mehta, Lumari has 2 employees based in San Francisco, CA, USA.",https://www.lumari.io/,AI internal software builder for non-technical teams,https://www.linkedin.com/in/samarthlamba,Founder
https://www.ycombinator.com/companies/lumari,Lumari,"AI internal software builder for non-technical teams. Founded in 2025 by Sam Lamba and Eshani Mehta, Lumari has 2 employees based in San Francisco, CA, USA.",https://www.lumari.io/,Sam Lamba,https://www.linkedin.com/in/samarthlamba,Founder
https://www.ycombinator.com/companies/lumari,Lumari,"AI internal software builder for non-technical teams. Founded in 2025 by Sam Lamba and Eshani Mehta, Lumari has 2 employees based in San Francisco, CA, USA.",https://www.lumari.io/,Eshani Mehta,https://www.linkedin.com/in/eshanimehta/,Founder
https://www.ycombinator.com/companies/lumari,Lumari,"AI internal software builder for non-technical teams. Founded in 2025 by Sam Lamba and Eshani Mehta, Lumari has 2 employees based in San Francisco, CA, USA.",https://www.lumari.io/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/lyrahq,Lyra,"AI native zoom for revenue teams. Founded in 2024 by Henry Kwon and Courtne Marland, Lyra has 4 employees based in San Francisco, CA, USA.",https://lyra.so/,AI native zoom for revenue teams,https://www.linkedin.com/in/courtnemarland/,Founder/CEO
https://www.ycombinator.com/companies/lyrahq,Lyra,"AI native zoom for revenue teams. Founded in 2024 by Henry Kwon and Courtne Marland, Lyra has 4 employees based in San Francisco, CA, USA.",https://lyra.so/,Courtne Marland,https://www.linkedin.com/in/courtnemarland/,Founder/CEO
https://www.ycombinator.com/companies/lyrahq,Lyra,"AI native zoom for revenue teams. Founded in 2024 by Henry Kwon and Courtne Marland, Lyra has 4 employees based in San Francisco, CA, USA.",https://lyra.so/,,https://www.linkedin.com/in/courtnemarland/,
https://www.ycombinator.com/companies/lyrahq,Lyra,"AI native zoom for revenue teams. Founded in 2024 by Henry Kwon and Courtne Marland, Lyra has 4 employees based in San Francisco, CA, USA.",https://lyra.so/,Henry Kwon,https://www.linkedin.com/in/taeksoo-kwon/,Founder
https://www.ycombinator.com/companies/lyrahq,Lyra,"AI native zoom for revenue teams. Founded in 2024 by Henry Kwon and Courtne Marland, Lyra has 4 employees based in San Francisco, CA, USA.",https://lyra.so/,Lyra,https://www.linkedin.com/company/lyra-so,
https://www.ycombinator.com/companies/lyrahq,Lyra,"AI native zoom for revenue teams. Founded in 2024 by Henry Kwon and Courtne Marland, Lyra has 4 employees based in San Francisco, CA, USA.",https://lyra.so/,,https://www.linkedin.com/company/lyra-so,
https://www.ycombinator.com/companies/lyrahq,Lyra,"AI native zoom for revenue teams. Founded in 2024 by Henry Kwon and Courtne Marland, Lyra has 4 employees based in San Francisco, CA, USA.",https://lyra.so/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/mesmer,Mesmer,"Cursor for CTOs to run product development. Founded in 2025 by João de Paula, Sergio Oliveira Bergmann, and Lucas Silva, Mesmer has 3 employees based in .",https://mesmer.co,Cursor for CTOs to run product development,https://www.linkedin.com/in/sergio-bergmann/,Founder
https://www.ycombinator.com/companies/mesmer,Mesmer,"Cursor for CTOs to run product development. Founded in 2025 by João de Paula, Sergio Oliveira Bergmann, and Lucas Silva, Mesmer has 3 employees based in .",https://mesmer.co,Sergio Oliveira Bergmann,https://www.linkedin.com/in/sergio-bergmann/,Founder
https://www.ycombinator.com/companies/mesmer,Mesmer,"Cursor for CTOs to run product development. Founded in 2025 by João de Paula, Sergio Oliveira Bergmann, and Lucas Silva, Mesmer has 3 employees based in .",https://mesmer.co,,https://www.linkedin.com/in/sergio-bergmann/,
https://www.ycombinator.com/companies/mesmer,Mesmer,"Cursor for CTOs to run product development. Founded in 2025 by João de Paula, Sergio Oliveira Bergmann, and Lucas Silva, Mesmer has 3 employees based in .",https://mesmer.co,Lucas Silva,https://www.linkedin.com/in/lucasbrunosilva,Founder
https://www.ycombinator.com/companies/mesmer,Mesmer,"Cursor for CTOs to run product development. Founded in 2025 by João de Paula, Sergio Oliveira Bergmann, and Lucas Silva, Mesmer has 3 employees based in .",https://mesmer.co,João de Paula,https://linkedin.com/in/joaopdepaula/,Founder
https://www.ycombinator.com/companies/mesmer,Mesmer,"Cursor for CTOs to run product development. Founded in 2025 by João de Paula, Sergio Oliveira Bergmann, and Lucas Silva, Mesmer has 3 employees based in .",https://mesmer.co,,https://linkedin.com/in/joaopdepaula/,
https://www.ycombinator.com/companies/mesmer,Mesmer,"Cursor for CTOs to run product development. Founded in 2025 by João de Paula, Sergio Oliveira Bergmann, and Lucas Silva, Mesmer has 3 employees based in .",https://mesmer.co,Mesmer,https://www.linkedin.com/company/mesmer-co/,
https://www.ycombinator.com/companies/mesmer,Mesmer,"Cursor for CTOs to run product development. Founded in 2025 by João de Paula, Sergio Oliveira Bergmann, and Lucas Silva, Mesmer has 3 employees based in .",https://mesmer.co,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/mindfort,MindFort,"Fully autonomous security agents: find, validate, patch. Founded in 2025 by Sam Berston, Akul Gupta, and Brandon Veiseh, MindFort has 3 employees based in San Francisco, CA, USA.",https://www.mindfort.ai,"Fully autonomous security agents: find, validate, patch.",https://linkedin.com/in/samberston,Founder
https://www.ycombinator.com/companies/mindfort,MindFort,"Fully autonomous security agents: find, validate, patch. Founded in 2025 by Sam Berston, Akul Gupta, and Brandon Veiseh, MindFort has 3 employees based in San Francisco, CA, USA.",https://www.mindfort.ai,Sam Berston,https://linkedin.com/in/samberston,Founder
https://www.ycombinator.com/companies/mindfort,MindFort,"Fully autonomous security agents: find, validate, patch. Founded in 2025 by Sam Berston, Akul Gupta, and Brandon Veiseh, MindFort has 3 employees based in San Francisco, CA, USA.",https://www.mindfort.ai,Akul Gupta,https://www.linkedin.com/in/akulguptax/,Founder
https://www.ycombinator.com/companies/mindfort,MindFort,"Fully autonomous security agents: find, validate, patch. Founded in 2025 by Sam Berston, Akul Gupta, and Brandon Veiseh, MindFort has 3 employees based in San Francisco, CA, USA.",https://www.mindfort.ai,Brandon Veiseh,https://www.linkedin.com/in/brandon-veiseh-77762113a/,Founder
https://www.ycombinator.com/companies/mindfort,MindFort,"Fully autonomous security agents: find, validate, patch. Founded in 2025 by Sam Berston, Akul Gupta, and Brandon Veiseh, MindFort has 3 employees based in San Francisco, CA, USA.",https://www.mindfort.ai,,https://www.linkedin.com/in/brandon-veiseh-77762113a/,
https://www.ycombinator.com/companies/mindfort,MindFort,"Fully autonomous security agents: find, validate, patch. Founded in 2025 by Sam Berston, Akul Gupta, and Brandon Veiseh, MindFort has 3 employees based in San Francisco, CA, USA.",https://www.mindfort.ai,MindFort,https://www.linkedin.com/company/106469568/,
https://www.ycombinator.com/companies/mindfort,MindFort,"Fully autonomous security agents: find, validate, patch. Founded in 2025 by Sam Berston, Akul Gupta, and Brandon Veiseh, MindFort has 3 employees based in San Francisco, CA, USA.",https://www.mindfort.ai,,https://www.linkedin.com/company/106469568/,
https://www.ycombinator.com/companies/mindfort,MindFort,"Fully autonomous security agents: find, validate, patch. Founded in 2025 by Sam Berston, Akul Gupta, and Brandon Veiseh, MindFort has 3 employees based in San Francisco, CA, USA.",https://www.mindfort.ai,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/minerva,Minerva,"Instant, flawless AI accountant. Founded in 2025 by Om Agarwal and Peter Zhu, Minerva has 2 employees based in San Francisco, CA, USA.",https://www.tryminerva.ai,"Instant, flawless AI accountant",https://www.linkedin.com/in/om-agarwal/,Founder
https://www.ycombinator.com/companies/minerva,Minerva,"Instant, flawless AI accountant. Founded in 2025 by Om Agarwal and Peter Zhu, Minerva has 2 employees based in San Francisco, CA, USA.",https://www.tryminerva.ai,Om Agarwal,https://www.linkedin.com/in/om-agarwal/,Founder
https://www.ycombinator.com/companies/minerva,Minerva,"Instant, flawless AI accountant. Founded in 2025 by Om Agarwal and Peter Zhu, Minerva has 2 employees based in San Francisco, CA, USA.",https://www.tryminerva.ai,Peter Zhu,https://www.linkedin.com/in/zhudanmeng/,Founder
https://www.ycombinator.com/companies/minerva,Minerva,"Instant, flawless AI accountant. Founded in 2025 by Om Agarwal and Peter Zhu, Minerva has 2 employees based in San Francisco, CA, USA.",https://www.tryminerva.ai,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/mlop,mlop,"Experiment tracking for training ML models. Founded in 2025 by Lakee Sivaraya and Stephen Sun, mlop has 2 employees based in San Francisco, CA, USA.",https://mlop.ai,Experiment tracking for training ML models,https://www.linkedin.com/in/lakeesiv/,Founder
https://www.ycombinator.com/companies/mlop,mlop,"Experiment tracking for training ML models. Founded in 2025 by Lakee Sivaraya and Stephen Sun, mlop has 2 employees based in San Francisco, CA, USA.",https://mlop.ai,Lakee Sivaraya,https://www.linkedin.com/in/lakeesiv/,Founder
https://www.ycombinator.com/companies/mlop,mlop,"Experiment tracking for training ML models. Founded in 2025 by Lakee Sivaraya and Stephen Sun, mlop has 2 employees based in San Francisco, CA, USA.",https://mlop.ai,,https://www.linkedin.com/in/lakeesiv/,
https://www.ycombinator.com/companies/mlop,mlop,"Experiment tracking for training ML models. Founded in 2025 by Lakee Sivaraya and Stephen Sun, mlop has 2 employees based in San Francisco, CA, USA.",https://mlop.ai,Stephen Sun,https://www.linkedin.com/in/jqssun,Founder
https://www.ycombinator.com/companies/mlop,mlop,"Experiment tracking for training ML models. Founded in 2025 by Lakee Sivaraya and Stephen Sun, mlop has 2 employees based in San Francisco, CA, USA.",https://mlop.ai,mlop,https://www.linkedin.com/company/mlop,
https://www.ycombinator.com/companies/mlop,mlop,"Experiment tracking for training ML models. Founded in 2025 by Lakee Sivaraya and Stephen Sun, mlop has 2 employees based in San Francisco, CA, USA.",https://mlop.ai,,https://www.linkedin.com/company/mlop,
https://www.ycombinator.com/companies/mlop,mlop,"Experiment tracking for training ML models. Founded in 2025 by Lakee Sivaraya and Stephen Sun, mlop has 2 employees based in San Francisco, CA, USA.",https://mlop.ai,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/moby-analytics,Moby Analytics,"AI Platform for financial auditors. Founded in  by Dimitri Kassubeck, Thomas Rapilly, and Clément Sengelen, Moby Analytics has 4 employees based in Paris, France.",https://www.mobyanalytics.com/,AI Platform for financial auditors,https://www.linkedin.com/in/dimitri-kassubeck-69764647/,Founder
https://www.ycombinator.com/companies/moby-analytics,Moby Analytics,"AI Platform for financial auditors. Founded in  by Dimitri Kassubeck, Thomas Rapilly, and Clément Sengelen, Moby Analytics has 4 employees based in Paris, France.",https://www.mobyanalytics.com/,Dimitri Kassubeck,https://www.linkedin.com/in/dimitri-kassubeck-69764647/,Founder
https://www.ycombinator.com/companies/moby-analytics,Moby Analytics,"AI Platform for financial auditors. Founded in  by Dimitri Kassubeck, Thomas Rapilly, and Clément Sengelen, Moby Analytics has 4 employees based in Paris, France.",https://www.mobyanalytics.com/,Thomas Rapilly,https://www.linkedin.com/in/thomas-rapilly-00481167/,Founder
https://www.ycombinator.com/companies/moby-analytics,Moby Analytics,"AI Platform for financial auditors. Founded in  by Dimitri Kassubeck, Thomas Rapilly, and Clément Sengelen, Moby Analytics has 4 employees based in Paris, France.",https://www.mobyanalytics.com/,Clément Sengelen,https://www.linkedin.com/in/cl%C3%A9ment-sengelen-09261354/,Founder
https://www.ycombinator.com/companies/moby-analytics,Moby Analytics,"AI Platform for financial auditors. Founded in  by Dimitri Kassubeck, Thomas Rapilly, and Clément Sengelen, Moby Analytics has 4 employees based in Paris, France.",https://www.mobyanalytics.com/,Moby Analytics,https://www.linkedin.com/in/dimitri-kassubeck-69764647/,
https://www.ycombinator.com/companies/moby-analytics,Moby Analytics,"AI Platform for financial auditors. Founded in  by Dimitri Kassubeck, Thomas Rapilly, and Clément Sengelen, Moby Analytics has 4 employees based in Paris, France.",https://www.mobyanalytics.com/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/morphik,Morphik,"Open-source RAG alternative for building AI apps over multimodal…. Founded in 2025 by Adityavardhan Agrawal and Arnav Agrawal, Morphik has 2 employees based in San Francisco, CA, USA.",https://morphik.ai,Open-source RAG alternative for building AI apps over multimodal…,https://www.linkedin.com/in/adityav369/,Founder
https://www.ycombinator.com/companies/morphik,Morphik,"Open-source RAG alternative for building AI apps over multimodal…. Founded in 2025 by Adityavardhan Agrawal and Arnav Agrawal, Morphik has 2 employees based in San Francisco, CA, USA.",https://morphik.ai,Adityavardhan Agrawal,https://www.linkedin.com/in/adityav369/,Founder
https://www.ycombinator.com/companies/morphik,Morphik,"Open-source RAG alternative for building AI apps over multimodal…. Founded in 2025 by Adityavardhan Agrawal and Arnav Agrawal, Morphik has 2 employees based in San Francisco, CA, USA.",https://morphik.ai,,https://www.linkedin.com/in/adityav369/,
https://www.ycombinator.com/companies/morphik,Morphik,"Open-source RAG alternative for building AI apps over multimodal…. Founded in 2025 by Adityavardhan Agrawal and Arnav Agrawal, Morphik has 2 employees based in San Francisco, CA, USA.",https://morphik.ai,Arnav Agrawal,https://www.linkedin.com/in/arnavagrawal03/,Founder
https://www.ycombinator.com/companies/morphik,Morphik,"Open-source RAG alternative for building AI apps over multimodal…. Founded in 2025 by Adityavardhan Agrawal and Arnav Agrawal, Morphik has 2 employees based in San Francisco, CA, USA.",https://morphik.ai,,https://www.linkedin.com/in/arnavagrawal03/,
https://www.ycombinator.com/companies/morphik,Morphik,"Open-source RAG alternative for building AI apps over multimodal…. Founded in 2025 by Adityavardhan Agrawal and Arnav Agrawal, Morphik has 2 employees based in San Francisco, CA, USA.",https://morphik.ai,Morphik,https://www.linkedin.com/company/morphik/,
https://www.ycombinator.com/companies/morphik,Morphik,"Open-source RAG alternative for building AI apps over multimodal…. Founded in 2025 by Adityavardhan Agrawal and Arnav Agrawal, Morphik has 2 employees based in San Francisco, CA, USA.",https://morphik.ai,,https://www.linkedin.com/company/morphik/,
https://www.ycombinator.com/companies/morphik,Morphik,"Open-source RAG alternative for building AI apps over multimodal…. Founded in 2025 by Adityavardhan Agrawal and Arnav Agrawal, Morphik has 2 employees based in San Francisco, CA, USA.",https://morphik.ai,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/morphoai,MorphoAI,"AI powered CAD for robotics and machine engineering. Founded in 2024 by Ayna Arora and Andrew Spielberg, MorphoAI has 5 employees based in . MorphoAI is hiring for 1 roles in engineering.",https://morpho.ai/,AI powered CAD for robotics and machine engineering,https://www.linkedin.com/in/aynaarora/,Founder + CEO
https://www.ycombinator.com/companies/morphoai,MorphoAI,"AI powered CAD for robotics and machine engineering. Founded in 2024 by Ayna Arora and Andrew Spielberg, MorphoAI has 5 employees based in . MorphoAI is hiring for 1 roles in engineering.",https://morpho.ai/,Ayna Arora,https://www.linkedin.com/in/aynaarora/,Founder + CEO
https://www.ycombinator.com/companies/morphoai,MorphoAI,"AI powered CAD for robotics and machine engineering. Founded in 2024 by Ayna Arora and Andrew Spielberg, MorphoAI has 5 employees based in . MorphoAI is hiring for 1 roles in engineering.",https://morpho.ai/,Andrew Spielberg,https://www.linkedin.com/in/andrew-spielberg-82073926a/,Founder
https://www.ycombinator.com/companies/morphoai,MorphoAI,"AI powered CAD for robotics and machine engineering. Founded in 2024 by Ayna Arora and Andrew Spielberg, MorphoAI has 5 employees based in . MorphoAI is hiring for 1 roles in engineering.",https://morpho.ai/,MorphoAI,https://www.linkedin.com/company/morphoai/?viewAsMember=true,
https://www.ycombinator.com/companies/morphoai,MorphoAI,"AI powered CAD for robotics and machine engineering. Founded in 2024 by Ayna Arora and Andrew Spielberg, MorphoAI has 5 employees based in . MorphoAI is hiring for 1 roles in engineering.",https://morpho.ai/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/mrge,mrge,"AI-powered code review platform. Founded in 2025 by Paul Sanglé-Ferrière and Allis Yao, mrge has 2 employees based in London, UK.",https://mrge.io/,AI-powered code review platform,https://linkedin.com/in/paulsf,Founder
https://www.ycombinator.com/companies/mrge,mrge,"AI-powered code review platform. Founded in 2025 by Paul Sanglé-Ferrière and Allis Yao, mrge has 2 employees based in London, UK.",https://mrge.io/,Paul Sanglé-Ferrière,https://linkedin.com/in/paulsf,Founder
https://www.ycombinator.com/companies/mrge,mrge,"AI-powered code review platform. Founded in 2025 by Paul Sanglé-Ferrière and Allis Yao, mrge has 2 employees based in London, UK.",https://mrge.io/,,https://linkedin.com/in/paulsf,
https://www.ycombinator.com/companies/mrge,mrge,"AI-powered code review platform. Founded in 2025 by Paul Sanglé-Ferrière and Allis Yao, mrge has 2 employees based in London, UK.",https://mrge.io/,Allis Yao,https://www.linkedin.com/in/allisyao/,Founder
https://www.ycombinator.com/companies/mrge,mrge,"AI-powered code review platform. Founded in 2025 by Paul Sanglé-Ferrière and Allis Yao, mrge has 2 employees based in London, UK.",https://mrge.io/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/nao-labs,nao Labs,"Cursor for data teams. Founded in 2024 by Christophe Blefari and Claire Gouze, nao Labs has 2 employees based in San Francisco, CA, USA.",https://getnao.io/,Cursor for data teams.,https://www.linkedin.com/in/christopheblefari/,Founder
https://www.ycombinator.com/companies/nao-labs,nao Labs,"Cursor for data teams. Founded in 2024 by Christophe Blefari and Claire Gouze, nao Labs has 2 employees based in San Francisco, CA, USA.",https://getnao.io/,Christophe Blefari,https://www.linkedin.com/in/christopheblefari/,Founder
https://www.ycombinator.com/companies/nao-labs,nao Labs,"Cursor for data teams. Founded in 2024 by Christophe Blefari and Claire Gouze, nao Labs has 2 employees based in San Francisco, CA, USA.",https://getnao.io/,Claire Gouze,https://www.linkedin.com/in/claire-gouze/,Founder
https://www.ycombinator.com/companies/nao-labs,nao Labs,"Cursor for data teams. Founded in 2024 by Christophe Blefari and Claire Gouze, nao Labs has 2 employees based in San Francisco, CA, USA.",https://getnao.io/,nao Labs,https://www.linkedin.com/company/getnao/,
https://www.ycombinator.com/companies/nao-labs,nao Labs,"Cursor for data teams. Founded in 2024 by Christophe Blefari and Claire Gouze, nao Labs has 2 employees based in San Francisco, CA, USA.",https://getnao.io/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/notus-autonomous-systems,Notus Autonomous Systems,"Swarm robotics and full AI-command hierarchy integration. Founded in 2025 by Arhum Jain and Emmanuel Margolin, Notus Autonomous Systems has 2 employees based in San Francisco, CA, USA.",http://www.notussystems.com/,Swarm robotics and full AI-command hierarchy integration,https://www.linkedin.com/in/arhum-jain-54156330b/,Founder
https://www.ycombinator.com/companies/notus-autonomous-systems,Notus Autonomous Systems,"Swarm robotics and full AI-command hierarchy integration. Founded in 2025 by Arhum Jain and Emmanuel Margolin, Notus Autonomous Systems has 2 employees based in San Francisco, CA, USA.",http://www.notussystems.com/,Arhum Jain,https://www.linkedin.com/in/arhum-jain-54156330b/,Founder
https://www.ycombinator.com/companies/notus-autonomous-systems,Notus Autonomous Systems,"Swarm robotics and full AI-command hierarchy integration. Founded in 2025 by Arhum Jain and Emmanuel Margolin, Notus Autonomous Systems has 2 employees based in San Francisco, CA, USA.",http://www.notussystems.com/,Emmanuel Margolin,https://www.linkedin.com/in/emmanuel-margolin-907055351/,Founder
https://www.ycombinator.com/companies/notus-autonomous-systems,Notus Autonomous Systems,"Swarm robotics and full AI-command hierarchy integration. Founded in 2025 by Arhum Jain and Emmanuel Margolin, Notus Autonomous Systems has 2 employees based in San Francisco, CA, USA.",http://www.notussystems.com/,Notus Autonomous Systems,https://www.linkedin.com/company/notus-systems/,
https://www.ycombinator.com/companies/notus-autonomous-systems,Notus Autonomous Systems,"Swarm robotics and full AI-command hierarchy integration. Founded in 2025 by Arhum Jain and Emmanuel Margolin, Notus Autonomous Systems has 2 employees based in San Francisco, CA, USA.",http://www.notussystems.com/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/novoflow,Novoflow,"AI receptionist that automates phone calls for medical clinics. . Founded in 2025 by Georges Casassovici and Mathieu Rihet, Novoflow has 2 employees based in San Francisco, CA, USA.",https://www.novoflow.io/,AI receptionist that automates phone calls for medical clinics.,https://www.linkedin.com/in/thegeorgesc/,Founder
https://www.ycombinator.com/companies/novoflow,Novoflow,"AI receptionist that automates phone calls for medical clinics. . Founded in 2025 by Georges Casassovici and Mathieu Rihet, Novoflow has 2 employees based in San Francisco, CA, USA.",https://www.novoflow.io/,Georges Casassovici,https://www.linkedin.com/in/thegeorgesc/,Founder
https://www.ycombinator.com/companies/novoflow,Novoflow,"AI receptionist that automates phone calls for medical clinics. . Founded in 2025 by Georges Casassovici and Mathieu Rihet, Novoflow has 2 employees based in San Francisco, CA, USA.",https://www.novoflow.io/,Mathieu Rihet,https://www.linkedin.com/in/mathieurihet/,Founder
https://www.ycombinator.com/companies/novoflow,Novoflow,"AI receptionist that automates phone calls for medical clinics. . Founded in 2025 by Georges Casassovici and Mathieu Rihet, Novoflow has 2 employees based in San Francisco, CA, USA.",https://www.novoflow.io/,Novoflow,https://www.linkedin.com/company/novoflow/,
https://www.ycombinator.com/companies/novoflow,Novoflow,"AI receptionist that automates phone calls for medical clinics. . Founded in 2025 by Georges Casassovici and Mathieu Rihet, Novoflow has 2 employees based in San Francisco, CA, USA.",https://www.novoflow.io/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/operative-sh,Operative.sh,"Browser agent tools to test web apps from within coding agents. Founded in 2025 by Erik Quintanilla and Christopher Settles, Operative.sh has 2 employees based in San Francisco, CA, USA.",https://operative.sh/,Browser agent tools to test web apps from within coding agents,https://linkedin.com/in/erikquintanilla,Founder
https://www.ycombinator.com/companies/operative-sh,Operative.sh,"Browser agent tools to test web apps from within coding agents. Founded in 2025 by Erik Quintanilla and Christopher Settles, Operative.sh has 2 employees based in San Francisco, CA, USA.",https://operative.sh/,Erik Quintanilla,https://linkedin.com/in/erikquintanilla,Founder
https://www.ycombinator.com/companies/operative-sh,Operative.sh,"Browser agent tools to test web apps from within coding agents. Founded in 2025 by Erik Quintanilla and Christopher Settles, Operative.sh has 2 employees based in San Francisco, CA, USA.",https://operative.sh/,,https://linkedin.com/in/erikquintanilla,
https://www.ycombinator.com/companies/operative-sh,Operative.sh,"Browser agent tools to test web apps from within coding agents. Founded in 2025 by Erik Quintanilla and Christopher Settles, Operative.sh has 2 employees based in San Francisco, CA, USA.",https://operative.sh/,Christopher Settles,https://www.linkedin.com/in/christopher-settles/,Founder
https://www.ycombinator.com/companies/operative-sh,Operative.sh,"Browser agent tools to test web apps from within coding agents. Founded in 2025 by Erik Quintanilla and Christopher Settles, Operative.sh has 2 employees based in San Francisco, CA, USA.",https://operative.sh/,,https://www.linkedin.com/in/christopher-settles/,
https://www.ycombinator.com/companies/operative-sh,Operative.sh,"Browser agent tools to test web apps from within coding agents. Founded in 2025 by Erik Quintanilla and Christopher Settles, Operative.sh has 2 employees based in San Francisco, CA, USA.",https://operative.sh/,Operative.sh,https://www.linkedin.com/company/operative-sh/,
https://www.ycombinator.com/companies/operative-sh,Operative.sh,"Browser agent tools to test web apps from within coding agents. Founded in 2025 by Erik Quintanilla and Christopher Settles, Operative.sh has 2 employees based in San Francisco, CA, USA.",https://operative.sh/,,https://www.linkedin.com/company/operative-sh/,
https://www.ycombinator.com/companies/operative-sh,Operative.sh,"Browser agent tools to test web apps from within coding agents. Founded in 2025 by Erik Quintanilla and Christopher Settles, Operative.sh has 2 employees based in San Francisco, CA, USA.",https://operative.sh/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/opusense-ai,Opusense AI,"An AI agent to generate construction field reports while on site. Founded in 2024 by Michael Bacani and Roya Cody, Opusense AI has 2 employees based in Toronto, ON, Canada.",https://www.opusense.com/,An AI agent to generate construction field reports while on site,https://www.linkedin.com/in/michael-bacani/,Founder
https://www.ycombinator.com/companies/opusense-ai,Opusense AI,"An AI agent to generate construction field reports while on site. Founded in 2024 by Michael Bacani and Roya Cody, Opusense AI has 2 employees based in Toronto, ON, Canada.",https://www.opusense.com/,Michael Bacani,https://www.linkedin.com/in/michael-bacani/,Founder
https://www.ycombinator.com/companies/opusense-ai,Opusense AI,"An AI agent to generate construction field reports while on site. Founded in 2024 by Michael Bacani and Roya Cody, Opusense AI has 2 employees based in Toronto, ON, Canada.",https://www.opusense.com/,Roya Cody,https://www.linkedin.com/in/royacody/,Founder
https://www.ycombinator.com/companies/opusense-ai,Opusense AI,"An AI agent to generate construction field reports while on site. Founded in 2024 by Michael Bacani and Roya Cody, Opusense AI has 2 employees based in Toronto, ON, Canada.",https://www.opusense.com/,Opusense AI,https://www.linkedin.com/company/opusense,
https://www.ycombinator.com/companies/opusense-ai,Opusense AI,"An AI agent to generate construction field reports while on site. Founded in 2024 by Michael Bacani and Roya Cody, Opusense AI has 2 employees based in Toronto, ON, Canada.",https://www.opusense.com/,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/paraquery,ParaQuery,"Fully-managed Spark + SQL at 2x speed and half the cost. Founded in 2023 by Win Wang, ParaQuery has 1 employees based in New York, NY, USA.",https://paraquery.com,Fully-managed Spark + SQL at 2x speed and half the cost,https://www.linkedin.com/in/winwang,Founder
https://www.ycombinator.com/companies/paraquery,ParaQuery,"Fully-managed Spark + SQL at 2x speed and half the cost. Founded in 2023 by Win Wang, ParaQuery has 1 employees based in New York, NY, USA.",https://paraquery.com,Win Wang,https://www.linkedin.com/in/winwang,Founder
https://www.ycombinator.com/companies/paraquery,ParaQuery,"Fully-managed Spark + SQL at 2x speed and half the cost. Founded in 2023 by Win Wang, ParaQuery has 1 employees based in New York, NY, USA.",https://paraquery.com,,https://www.linkedin.com/in/winwang,
https://www.ycombinator.com/companies/paraquery,ParaQuery,"Fully-managed Spark + SQL at 2x speed and half the cost. Founded in 2023 by Win Wang, ParaQuery has 1 employees based in New York, NY, USA.",https://paraquery.com,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/parsewise,Parsewise,"Extract Validated Data from Complex Documents. Founded in 2024 by Greg Csegzi and Max Hofer, Parsewise has 2 employees based in .",https://parsewise.ai,Extract Validated Data from Complex Documents,https://www.linkedin.com/in/gergely-csegzi,Founder
https://www.ycombinator.com/companies/parsewise,Parsewise,"Extract Validated Data from Complex Documents. Founded in 2024 by Greg Csegzi and Max Hofer, Parsewise has 2 employees based in .",https://parsewise.ai,Greg Csegzi,https://www.linkedin.com/in/gergely-csegzi,Founder
https://www.ycombinator.com/companies/parsewise,Parsewise,"Extract Validated Data from Complex Documents. Founded in 2024 by Greg Csegzi and Max Hofer, Parsewise has 2 employees based in .",https://parsewise.ai,Max Hofer,https://www.linkedin.com/in/mwhofer/,Founder
https://www.ycombinator.com/companies/parsewise,Parsewise,"Extract Validated Data from Complex Documents. Founded in 2024 by Greg Csegzi and Max Hofer, Parsewise has 2 employees based in .",https://parsewise.ai,Parsewise,https://www.linkedin.com/company/parsewise,
https://www.ycombinator.com/companies/parsewise,Parsewise,"Extract Validated Data from Complex Documents. Founded in 2024 by Greg Csegzi and Max Hofer, Parsewise has 2 employees based in .",https://parsewise.ai,Programs,https://www.linkedin.com/school/y-combinator/,
https://www.ycombinator.com/companies/partcl,Partcl,"Design a chip in minutes. Founded in 2025 by Vamshi Balanaga and William Salcedo, Partcl has 2 employees based in San Francisco, CA, USA.",https://partcl.com/,Design a chip in minutes,https://www.linkedin.com/in/vamshibalanaga,Founder
